stop_id,stop_name,stop_lat,stop_lon,location_type
740000663,Lyckeby centrum,56.198695,15.654748,
740000664,Lövstabruks Herrgård,60.408183,17.879254,
740000665,Norrtälje busstation,59.759448,18.699230,
740000666,Rimbo busstation,59.743663,18.368648,
740000667,Sigtuna busstation,59.617423,17.723121,
740000668,Söderfors Bruksskolan,60.386439,17.234940,
740000669,Lit station,63.318412,14.857038,
740000670,Österbybruk bussterminal,60.196912,17.898445,
740000671,Östervåla busstation,60.180473,17.180280,
740000672,Östhammar busstation,60.258395,18.369976,
740000673,Hallstahammar station,59.615895,16.219421,
740000674,Heby station,59.940509,16.852955,
740000675,Kolsva centrum,59.600061,15.842474,
740000676,Kungsör station,59.427352,16.101250,
740000677,Kvicksund station,59.450883,16.320489,
740000678,Norberg busstation,60.064818,15.925293,
740000679,Ransta station,59.810003,16.640097,
740000680,Skultuna,59.718672,16.428960,
740000681,Sätrabrunn,59.864099,16.433782,
740000682,Tärnsjö centrum,60.153482,16.927456,
740000683,Vad station,60.032323,15.642321,
740000684,Valskog centrum,59.442562,15.949151,
740000685,Västerfärnebo,59.944457,16.280002,
740000686,Stavre station,62.829666,15.304981,
740000687,Bro station,59.511422,17.635910,
740000688,Torpshammar station,62.473403,16.334473,
740000689,Kebnats/Saltoluokta,67.416560,18.545148,
740000690,Ekerö centrum,59.290194,17.809957,
740000692,Farsta Strand station,59.236536,18.101664,
740000693,Fisksätra station,59.294156,18.256648,
740000694,Gnesta station,59.048540,17.312685,
740000695,Grisslehamn färjeläge,60.099231,18.813654,
740000697,Gällstad,57.667492,13.432863,
740000698,Gustavsberg centrum,59.326524,18.391289,
740000699,Handen station,59.167568,18.134469,
740000701,Helenelund station,59.409635,17.961531,
740000702,Huddinge station,59.237274,17.980261,
740000703,Häggvik station,59.444372,17.932268,
740000704,Fors station,60.208269,16.314243,
740000705,Jakobsberg station,59.423414,17.832892,
740000706,Jordbro station,59.141501,18.125795,
740000707,Bergvik Bergviksbron,61.257953,16.834343,
740000708,Arlanda Norra station,59.651567,17.930643,
740000709,Järna station,59.093369,17.567246,
740000710,Kallhäll station,59.453239,17.805754,
740000713,Kårsta station,59.656785,18.267464,
740000714,Lidingö centrum,59.365071,18.132826,
740000715,Mölnbo station,59.047540,17.418171,
740000716,Mörby centrum T-bana,59.398709,18.036220,
740000717,Nacka station,59.306553,18.130056,
740000718,Norrviken station,59.458221,17.924300,
740000719,Nynäshamn färjeterminal,58.904692,17.955631,
740000721,Södertälje centrum station,59.192464,17.626858,
740000722,Sörforsa centrum,61.718796,16.968218,
740000723,Jonstorp centrum,56.227087,12.674150,
740000725,Vålberg Norsplan,59.395098,13.194036,
740000726,Jäckvik affären,66.389811,16.964103,
740000727,Nynäshamn station,58.900796,17.952821,
740000730,Orminge centrum,59.325060,18.258434,
740000732,Skillinge busstation,55.473407,14.278388,
740000734,Alunda bussterminal,60.062732,18.080406,
740000735,Björklinge Sätunavägen,60.031763,17.552183,
740000736,Morgongåva station,59.932843,16.961624,
740000737,Örsundsbro centrum,59.733865,17.307790,
740000738,Hälleforsnäs station,59.161720,16.504188,
740000739,Rosersberg station,59.583376,17.879866,
740000740,Roslags Näsby station,59.435495,18.057891,
740000742,Gärsnäs station,55.546517,14.181024,
740000744,Vejbystrand centrum,56.315075,12.769225,
740000745,Arild Bussplatsen,56.273154,12.577159,
740000746,Bara Banvägen,55.579644,13.191055,
740000747,Ekeby Flamman,55.992159,12.972904,
740000748,Rönninge station,59.193607,17.749429,
740000749,Pello Pellohallen,66.801875,23.976119,
740000750,Brantevik,55.513940,14.347710,
740000751,Saltsjöbaden station,59.279019,18.313032,
740000753,Vallsta station,61.517530,16.367728,
740000755,Södra Möckleby,56.356463,16.420155,
740000756,Ljungbyholm busstation,56.633262,16.173372,
740000757,Skogås station,59.218174,18.154294,
740000758,Sollentuna station,59.428849,17.948037,
740000759,Solna station,59.365103,18.010037,
740000760,Trekanten västra,56.700702,16.111344,
740000761,Sorunda Spångbro,59.008346,17.805506,
740000762,Ålem station,56.946951,16.384572,
740000763,Fjärås station,57.435527,12.155125,
740000764,Spånga station,59.383269,17.898784,
740000765,Stockholm södra station,59.314171,18.064494,
740000767,Bua skola,57.236735,12.128031,
740000769,Åsa centrum,57.351896,12.121278,
740000770,Frillesås skola,57.318660,12.182415,
740000771,Holmsjö station,56.420436,15.543973,
740000772,Stuvsta station,59.253223,17.995742,
740000773,Sundbyberg station,59.361035,17.970936,
740000774,Trångsund station,59.228003,18.129563,
740000775,Tullinge station,59.205218,17.903075,
740000776,Tumba station,59.199733,17.835657,
740000777,Tungelsta station,59.102421,18.044859,
740000778,Tyresö centrum,59.244145,18.229233,
740000779,Täby centrum station,59.444043,18.074012,
740000781,Ulriksdal station,59.380749,18.000264,
740000782,Upplands Väsby station,59.521851,17.899625,
740000783,Vallentuna station,59.533345,18.079815,
740000785,Väddö kyrka,59.987843,18.810328,
740000786,Värmdö kyrka,59.357155,18.496591,
740000787,Västerhaninge station,59.122920,18.102616,
740000788,Åkersberga station,59.479170,18.298444,
740000789,Älvsjö station,59.278737,18.011067,
740000790,Ösmo station,58.984694,17.902562,
740000791,Östertälje station,59.184408,17.660023,
740000793,Fjugesta Nygatan,59.175451,14.874444,
740000794,Hasselfors Torget,59.085245,14.651962,
740000795,Odensbacken Odenskolan,59.157781,15.526725,
740000796,Pålsboda Norra Bangatan,59.064606,15.340808,
740000798,Vintrosa Tomta,59.257557,14.961173,
740000799,Åsbro Björkallén,58.981847,15.049825,
740000800,Björneborg Folkets Park,59.241774,14.237892,
740000802,Bograngen,60.703111,12.594958,
740000803,Edsvalla busstation,59.435842,13.211029,
740000805,Ekshärad Centrum,60.176223,13.495596,
740000806,"Gräsmark, Kyrkan",59.946074,12.912094,
740000808,Höljes Handel,60.898432,12.597207,
740000811,Koppom Torget,59.707053,12.150534,
740000813,Stora Levene station,58.325975,12.925671,
740000814,Lesjöfors Konsum,59.977338,14.184011,
740000815,"Molkom, Stationen",59.605385,13.725421,
740000816,Nykroppa station,59.623839,14.307434,
740000818,"Nysäter, Petters väg",59.282534,12.774241,
740000819,Skara Sommarland,58.401419,13.550244,
740000820,Skoghall Centrum,59.323286,13.465144,
740000821,Stöllet Riksväg 62,60.410653,13.272473,
740000822,"Svaneholm, Centrumkiosken",59.179167,12.551784,
740000828,Sysslebäck Centrum,60.730290,12.870977,
740000829,Tidan,58.572668,14.004737,
740000830,"Värmlandsbro, Centrum",59.183081,13.013094,
740000831,Östmark,60.278760,12.765208,
740000832,Kinnarp,58.074428,13.520774,
740000833,Malmköping Busstation,59.134727,16.724694,
740000834,Stångby station,55.751151,13.200201,
740000835,Billdal,57.577695,11.941074,
740000836,Stigtomta Tängsta,58.804166,16.781793,
740000837,Trosa centrum,58.897520,17.549916,
740000838,Lima Ungärde,60.936723,13.360419,
740000839,Vingåker station,59.042182,15.874079,
740000841,Arkösund,58.490111,16.936278,
740000842,Erikslund station,62.527972,15.922827,
740000843,Gryt,58.187157,16.801979,
740000844,Gusum centrum,58.265045,16.497310,
740000845,Horn torget,57.898359,15.838523,
740000846,Kimstad kyrka,58.540647,15.973350,
740000847,Kolmårdens Djurpark,58.666171,16.465624,
740000848,Krokek Sandviken,58.660992,16.400914,
740000849,Linghem station,58.436693,15.787191,
740000850,Ljungsbro busstation,58.508604,15.501831,
740000852,Särö Annelundsvägen,57.511783,11.950311,
740000853,Norsholm centrum,58.506226,15.973049,
740000855,Rejmyre vändplats,58.831964,15.915326,
740000856,Skärblacka Strömporten,58.581293,15.908770,
740000857,Mollösund östra,58.074045,11.477701,
740000858,Hälleviksstrand brygga,58.123091,11.443692,
740000859,Stora Höga station,58.018318,11.835509,
740000860,Hönö Pinan färjeläge,57.698616,11.666327,
740000861,Öckerö färjeläge,57.710717,11.658427,
740000862,Sommen station,58.139088,14.967237,
740000863,Idre Fjäll,61.889753,12.832185,
740000865,Landvetter resecentrum,57.686125,12.213168,
740000866,Björkbacken,58.656295,15.999347,
740000868,Vikingstad station,58.383169,15.431973,
740000869,Vreta kloster kyrka,58.481743,15.521606,
740000870,Åby centrum,58.664692,16.181375,
740000871,Österbymo busstation,57.823430,15.277416,
740000872,Östra Husby centrum,58.575847,16.566162,
740000873,Arjeplog busstation,66.052498,17.896229,
740000874,Boda Kyrkby,61.011687,15.211871,
740000875,Hakkas,66.914696,21.563216,
740000876,Jukkasjärvi kyrkan,67.846730,20.619439,
740000877,Kalix busstation,65.854356,23.142161,
740000878,Karesuando busstation,68.441365,22.478911,
740000879,Rönnäng brygga,57.935533,11.575781,
740000880,Korpilombolo busstation,66.848889,23.062349,
740000881,Kvikkjokk kyrkan,66.951691,17.721015,
740000882,Furudal ishallen,61.170828,15.138266,
740000883,Malmberget busstation,67.175410,20.657161,
740000884,Nikkaluokta fjällanläggning,67.850692,19.015163,
740000885,Pajala busstation,67.210854,23.365728,
740000886,Ritsem fjällstation,67.722285,17.469648,
740000887,Råneå busstation,65.856257,22.290257,
740000888,Svanstein skolan,66.651643,23.858727,
740000892,Tärendö Macken,67.152723,22.636186,
740000893,Burgsvik Stationsvägen,57.032786,18.274383,
740000895,Töre busstation,65.912916,22.645764,
740000901,Ljugarn,57.330197,18.708118,
740000903,Karbenning station,60.036608,16.072810,
740000904,Vittangi busstation,67.677646,21.638050,
740000906,Överkalix busstation,66.326249,22.837097,
740000907,Ankarsrum station,57.699892,16.334499,
740000909,Böda,57.250394,17.056773,
740000913,Visby busstation,57.635983,18.295947,
740000917,Klintehamn Konsum,57.387360,18.204806,
740000918,Roma pressbyrån,57.505331,18.454676,
740000921,Gunnebo Centrum,57.719996,16.532132,
740000922,Lärbro,57.785312,18.789815,
740000923,Högsby station,57.165753,16.027810,
740000924,Stenstorp station,58.273669,13.714795,
740000926,Loftahammar,57.906581,16.697012,
740000927,Löttorp centrum,57.166766,16.993183,
740000928,Mörbylånga Busstation,56.527847,16.376319,
740000929,Orrefors skola,56.838522,15.749592,
740000930,Lyckeby,57.067935,15.150507,
740000932,Torsås Torg,56.412178,15.997492,
740000933,Virserum Nya torget,57.315029,15.585065,
740000934,Billeberga station,55.884037,12.995611,
740000935,Billesholm station,56.056491,12.976632,
740000936,Bjärred centrum,55.722580,13.027383,
740000937,Burlöv station,55.640814,13.079966,
740000938,Dalby busstation,55.664498,13.346420,
740000939,Dösjebro station,55.822936,13.031625,
740000940,Falsterbo Strandbad,55.394088,12.851237,
740000941,Gunnesbo station,55.726205,13.168111,
740000942,Hjärup station,55.674153,13.136509,
740000943,Höganäs Busstorget,56.201057,12.558367,
740000944,Höllviken centrum,55.418596,12.952680,
740000945,Kävlinge station,55.794431,13.111423,
740000946,Köpingebro station,55.457222,13.935640,
740000947,Lomma busstation,55.673870,13.069032,
740000948,Mölle busstation,56.282001,12.499110,
740000949,Sjöbo busstation,55.630720,13.700967,
740000950,Skanör centrum,55.411504,12.844171,
740000951,Staffanstorp Storgatan,55.640794,13.206075,
740000952,Stehag station,55.900810,13.394854,
740000953,Malmö Airport Sturup flygplats,55.540431,13.365980,
740000954,Bygdeå Centrum,64.064033,20.859835,
740000955,Svalöv Centrum,55.912951,13.106371,
740000956,S Sandby busstation,55.717238,13.346829,
740000957,Veberöd centrum,55.633315,13.493413,
740000958,Vellinge centrum,55.472978,13.020445,
740000959,Viken centrum,56.146509,12.579249,
740000960,Åkarp station,55.657431,13.108150,
740000961,Örtofta station,55.778928,13.243974,
740000962,Björköby station,57.520811,14.917796,
740000963,Bodafors station,57.504106,14.693294,
740000964,Bruzaholm station,57.641488,15.274991,
740000965,Fröslida,56.875490,13.046079,
740000966,Hillerstorp station,57.313921,13.883077,
740000967,Hjältevad station,57.629044,15.343667,
740000969,Gunnarn E12 byn,65.006699,17.678196,
740000973,Slite centrum,57.704154,18.801056,
740000974,Stensjön station,57.582515,14.822907,
740000976,Åled vägkors,56.743491,12.950687,
740000977,Bankeryd station,57.860903,14.128985,
740000980,Billingsfors station,58.981838,12.249730,
740000981,Björketorp station,57.427690,12.523472,
740000982,Brålanda E45,58.557507,12.356447,
740000985,Dalsjöfors folkets park,57.717504,13.118812,
740000986,Färgelanda centrum,58.568389,11.995537,
740000987,Gustavsfors affär,59.190917,12.109985,
740000989,Håverud Akvedukten station,58.820623,12.408932,
740000995,Lilla Edet busstation,58.134254,12.125484,
740000996,Länghem,57.602424,13.244297,
740000997,S:t Peders väg,58.028903,12.152827,
740000998,Hemse busstation,57.237875,18.379694,
740000999,Sjuntorp Torg,58.196423,12.223956,
740001000,Blomstermåla station,56.980595,16.332629,
740001001,Anjan,63.712245,12.629578,
740001002,Baskemölla Gladsaxevägen,55.590477,14.312070,
740001003,Knutby skola,59.911749,18.267760,
740001004,Ottenby gård,56.234466,16.416090,
740001005,Visingsö Färjeläge,58.032156,14.351646,
740001006,Abbekås,55.394087,13.593690,
740001007,Adelsö kyrka,59.359548,17.529895,
740001008,Almunge skola,59.866970,18.071933,
740001009,Alvastra vägskäl,58.301223,14.670661,
740001010,Arkelstorp affären,56.173219,14.282975,
740001011,Aspedalen station,57.763095,12.259109,
740001012,Aspen station,57.754464,12.241380,
740001013,Astrid Lindgrens Värld station,57.674994,15.842531,
740001014,Avesta busstation,60.143731,16.167434,
740001015,Backaryd,56.347767,15.153212,
740001016,Basthagen station,58.205572,15.974359,
740001017,Bergby,60.928393,17.039772,
740001018,Bergs slussar,58.484767,15.525061,
740001020,Östersjö brygga,59.833759,19.077646,
740001021,Bromskär brygga,59.626158,18.988299,
740001022,Blomberg station,58.540345,13.320699,
740001023,Backlura Växthusvägen,59.385888,17.824949,
740001024,Bor station,57.115881,14.169407,
740001026,Borrby busstation,55.456286,14.177465,
740001027,Bottnaryd skola,57.773024,13.825483,
740001028,Brandstorp,58.096768,14.205234,
740001029,Branäs,60.659928,12.967288,
740001034,Bydalen,63.102556,13.800819,
740001035,Bårslöv Snödroppegatan,56.009072,12.811132,
740001036,Dalarö Hotellbryggan,59.129654,18.406397,
740001037,Hesselby Jvg stn,57.544950,18.533370,
740001038,Djursholms Ösby station,59.397982,18.058659,
740001039,Överby brygga,59.360762,18.647454,
740001040,Docksta busstation,63.054625,18.326529,
740001041,Drottningholm,59.323747,17.889711,
740001042,Edsbro centrum,59.896512,18.495065,
740001044,Eldsberga Gullbrannavägen,56.596003,12.974908,
740001045,Enviken busstation,60.808121,15.758625,
740001047,Fegen,57.105666,13.037679,
740001048,Filsbäck station,58.493322,13.247341,
740001049,Fjärdhundra centrum,59.777635,16.927467,
740001050,Fornåsa,58.478283,15.229099,
740001051,Forshem station,58.617971,13.491438,
740001052,Näsbypark station,59.430555,18.096146,
740001053,Salem centrum,59.201309,17.767512,
740001054,Framnäs City station,58.508464,13.147020,
740001055,Fredrika,64.075242,18.407608,
740001057,Fryksås vägskäl,61.192701,14.536321,
740001058,Fröjel,57.332216,18.191543,
740001059,Fröseke,56.948557,15.791113,
740001060,Furusund färjeläge,59.663090,18.925365,
740001061,Furuvik station,60.651196,17.331801,
740001062,Fågelmara,56.259991,15.949019,
740001063,Färentuna kyrka,59.392165,17.655267,
740001064,Gammelgarn,57.404603,18.803220,
740001065,Garde,57.314731,18.581375,
740001067,Glanshammar kyrka,59.318537,15.400475,
740001068,Glimåkra busstation,56.305180,14.135639,
740001069,Glommersträsk Finnbergs,65.260948,19.633937,
740001070,Glumslöv Ålabodsvägen,55.941502,12.812014,
740001071,Granö Centrum E12,64.247261,19.317584,
740001072,Grönhögen,56.268585,16.401413,
740001073,Gullbranna,56.586238,12.945548,
740001075,Hallabro,56.389503,15.102548,
740001076,Hallen,63.175745,14.094255,
740001077,Hanaskog Busstation,56.158637,14.094008,
740001078,Hargshamn Stationsvägen,60.168160,18.471684,
740001079,Hasslerör station,58.750398,13.939656,
